"term_id"	"parent_id"
"Orphanet_101955"	"Orphanet_97978|Orphanet_377794"
"Orphanet_101956"	"Orphanet_97978|Orphanet_377794"
"Orphanet_101957"	"Orphanet_377794|Orphanet_183628|Orphanet_181384"
"Orphanet_101958"	"Orphanet_377794|Orphanet_101954"
"Orphanet_101959"	"Orphanet_377794|Orphanet_101958"
"Orphanet_101960"	"Orphanet_101959|Orphanet_377794|Orphanet_183637"
"Orphanet_101972"	"Orphanet_377794|Orphanet_179006"
"Orphanet_101977"	"Orphanet_377794|Orphanet_179006"
"Orphanet_101985"	"Orphanet_377794|Orphanet_101988"
"Orphanet_101987"	"Orphanet_101985|Orphanet_377794"
"Orphanet_101988"	"Orphanet_101997|Orphanet_377794"
"Orphanet_101992"	"Orphanet_377794|Orphanet_101988"
"Orphanet_101995"	"Orphanet_377794|Orphanet_93665"
"Orphanet_101997"	"Orphanet_183770|Orphanet_98004|Orphanet_377794"
"Orphanet_101998"	"Orphanet_98006|Orphanet_377794"
"Orphanet_102"	"Orphanet_377788"
"Orphanet_1020"	"Orphanet_377788"
"Orphanet_102000"	"Orphanet_98006|Orphanet_377794"
"Orphanet_102002"	"Orphanet_98006|Orphanet_377794"
"Orphanet_102003"	"Orphanet_98006|Orphanet_377794"
"Orphanet_102005"	"Orphanet_377794|Orphanet_182064"
"Orphanet_102006"	"Orphanet_377794|Orphanet_71281"
"Orphanet_102009"	"Orphanet_377794|Orphanet_48471"
"Orphanet_102010"	"Orphanet_377794|Orphanet_48471"
"Orphanet_102011"	"Orphanet_377794|Orphanet_48471"
"Orphanet_102012"	"Orphanet_685|Orphanet_377794"
"Orphanet_102013"	"Orphanet_685|Orphanet_377794"
"Orphanet_102014"	"Orphanet_377794|Orphanet_263"
"Orphanet_102015"	"Orphanet_377794|Orphanet_263"
"Orphanet_102020"	"Orphanet_377794|Orphanet_98127"
"Orphanet_102021"	"Orphanet_163582|Orphanet_377794"
"Orphanet_102022"	"Orphanet_102021|Orphanet_377794"
"Orphanet_102023"	"Orphanet_102021|Orphanet_377794"
"Orphanet_102024"	"Orphanet_289635|Orphanet_377794"
"Orphanet_1021"	"Orphanet_377788"
"Orphanet_102237"	"Orphanet_377794|Orphanet_101995"
"Orphanet_102283"	"Orphanet_68341|Orphanet_377794|Orphanet_183533"
"Orphanet_102284"	"Orphanet_68341|Orphanet_377794"
"Orphanet_102285"	"Orphanet_68341|Orphanet_377794"
"Orphanet_1023"	"Orphanet_377796"
"Orphanet_102369"	"Orphanet_377794|Orphanet_87277"
"Orphanet_102373"	"Orphanet_93548|Orphanet_377794|Orphanet_183586"
"Orphanet_1028"	"Orphanet_377789"
"Orphanet_1031"	"Orphanet_377789"
"Orphanet_1032"	"Orphanet_377788"
"Orphanet_1035"	"Orphanet_377790"
"Orphanet_1037"	"Orphanet_377794|Orphanet_109007"
"Orphanet_103907"	"Orphanet_377788"
"Orphanet_103908"	"Orphanet_377788"
"Orphanet_103909"	"Orphanet_377788"
"Orphanet_103919"	"Orphanet_377788"
"Orphanet_104"	"Orphanet_377788"
"Orphanet_1040"	"Orphanet_377788"
"Orphanet_104003"	"Orphanet_165655|Orphanet_377794|Orphanet_117569"
"Orphanet_104004"	"Orphanet_165655|Orphanet_377794|Orphanet_117569"
"Orphanet_104005"	"Orphanet_377794|Orphanet_117569"
"Orphanet_104006"	"Orphanet_165655|Orphanet_377794|Orphanet_117569"
"Orphanet_104007"	"Orphanet_165655|Orphanet_377794|Orphanet_117569"
"Orphanet_104008"	"Orphanet_377794|Orphanet_117569"
"Orphanet_104009"	"Orphanet_165655|Orphanet_377794|Orphanet_117569"
"Orphanet_104010"	"Orphanet_425003|Orphanet_377794"
"Orphanet_104011"	"Orphanet_377794|Orphanet_117569|Orphanet_98059"
"Orphanet_104013"	"Orphanet_165655|Orphanet_377794|Orphanet_117569"
"Orphanet_104075"	"Orphanet_377788"
"Orphanet_1041"	"Orphanet_377789"
"Orphanet_1046"	"Orphanet_377789"
"Orphanet_1047"	"Orphanet_108997|Orphanet_377794"
"Orphanet_1048"	"Orphanet_377791"
"Orphanet_105"	"Orphanet_377791"
"Orphanet_1051"	"Orphanet_377789"
"Orphanet_1052"	"Orphanet_377789"
"Orphanet_1059"	"Orphanet_377789"
"Orphanet_1062"	"Orphanet_377788"
"Orphanet_1063"	"Orphanet_377788"
"Orphanet_1064"	"Orphanet_377789"
"Orphanet_1065"	"Orphanet_377789"
"Orphanet_1069"	"Orphanet_377789"
"Orphanet_107"	"Orphanet_377789"
"Orphanet_1070"	"Orphanet_377788"
"Orphanet_1071"	"Orphanet_377789"
"Orphanet_1072"	"Orphanet_377796"
"Orphanet_1078"	"Orphanet_377789"
"Orphanet_108"	"Orphanet_377788"
"Orphanet_1083"	"Orphanet_377791"
"Orphanet_108961"	"Orphanet_88993|Orphanet_377794"
"Orphanet_108963"	"Orphanet_377794|Orphanet_97944"
"Orphanet_108965"	"Orphanet_377794|Orphanet_97944"
"Orphanet_108967"	"Orphanet_97945|Orphanet_377794"
"Orphanet_108969"	"Orphanet_97945|Orphanet_377794"
"Orphanet_108971"	"Orphanet_98041|Orphanet_377794|Orphanet_183548"
"Orphanet_108973"	"Orphanet_98041|Orphanet_377794|Orphanet_183548"
"Orphanet_108977"	"Orphanet_98043|Orphanet_377794"
"Orphanet_108979"	"Orphanet_98043|Orphanet_377794"
"Orphanet_108989"	"Orphanet_98044|Orphanet_377794"
"Orphanet_108991"	"Orphanet_98044|Orphanet_377794"
