"term_id"	"parent_id"
"EFO_0000693"	"MONDO_0021637|EFO_0000326|EFO_0002431|MONDO_0016752|MONDO_0002547"
"EFO_0000694"	"MONDO_0020753|EFO_0000684"
"EFO_0000698"	"EFO_0000228"
"EFO_0000699"	"EFO_0008581|MONDO_0002254|MONDO_0024625|EFO_0005140|MONDO_0015939|MONDO_0000586"
"EFO_0000701"	"EFO_0010285"
"EFO_0000702"	"EFO_0008524|EFO_0001071|EFO_0005220|MONDO_0015119"
"EFO_0000705"	"EFO_0000616"
"EFO_0000706"	"EFO_1000999|EFO_0000540|EFO_0005755"
"EFO_0000707"	"EFO_0000313|MONDO_0002532|EFO_0010176"
"EFO_0000708"	"EFO_0001071|EFO_0000707"
"EFO_0000712"	"EFO_0003763"
"EFO_0000713"	"EFO_0003763|EFO_0005774"
"EFO_0000717"	"MONDO_0030701|MONDO_0024255|EFO_1001473|MONDO_0019724|Orphanet_217635|MONDO_0017841|EFO_1001993|EFO_0000684"
"EFO_0000729"	"EFO_0003872"
"EFO_0000730"	"MONDO_0002397"
"EFO_0000731"	"EFO_0002424|EFO_0003859|Orphanet_271832|MONDO_0021525|MONDO_0001572|MONDO_0023603"
"EFO_0000734"	"MONDO_0042976|EFO_0005878"
"EFO_0000736"	"EFO_0000569"
"EFO_0000737"	"EFO_0000691"
"EFO_0000756"	"MONDO_0021143|EFO_0009259|EFO_1001901"
"EFO_0000759"	"MONDO_0044983"
"EFO_0000760"	"EFO_1001968|MONDO_0016749|MONDO_0002547|MONDO_0021089"
"EFO_0000762"	"MONDO_0018530|MONDO_0000385|EFO_1001513|EFO_0000232|MONDO_0036976|MONDO_0000627"
"EFO_0000763"	"EFO_0005741"
"EFO_0000764"	"MONDO_0021682|EFO_1001357"
"EFO_0000765"	"MONDO_0003780|EFO_0000764"
"EFO_0000767"	"EFO_0000318"
"EFO_0000768"	"MONDO_0002429|EFO_0009448"
"EFO_0000769"	"EFO_0007309"
"EFO_0000770"	"EFO_1000355|EFO_1000362|EFO_1000485"
"EFO_0000771"	"EFO_0005741"
"EFO_0000772"	"EFO_1001476"
