term_id	parent_id
D003865	D003866
D016574	D003866
D019263	D003866
D003875	D003872|D004342
D011855	D003872|D011832
D012628	D003872|D012625|D017444|D017443
D003873	D003872|D017443
D003877	D003872|D017443
D004485	D003872|D017443
D009450	D003872|D017443
D060831	D003875
D063926	D003875
D004893	D003875|D004890
D012713	D003875|D007105
D013262	D003875|D013280|D004892
D017453	D003877
D017449	D003877|D006968
D002862	D003881
D013174	D003881
D014010	D003881
D060368	D003881
D014005	D003881
D060605	D003881
D018500	D003919
D020790	D003919
D003924	D003920
D011236	D003920
D048909	D003920
D016640	D003920|D011248
D003930	D003925|D012164
D017719	D003925|D016523|D003929
D019937	D003933
D011379	D003933
D006334	D003935
D019781	D003941
D004569	D003943|D004568
D012129	D003948
D041981	D004064
D003965	D004065
D006627	D004065|D008531
D001660	D004066
D005767	D004066
D008107	D004066
D010182	D004066
D010532	D004066
D016154	D004066|D005402
D004067	D004066|D009371
D013031	D004169
D011581	D004191
D001525	D004191
D013577	D004194
D001169	D004195|D001168
D020721	D004195|D020274
D000072039	D004204|D050723
D004241	D004240
D004936	D004240
D008467	D004240|D007082|D004065
D000257	D004266
D006566	D004266
D010322	D004266
D018347	D004266
D027601	D004266
D011213	D004266
D007333	D004351|D006946
D004383	D004378|D013272
D010437	D004378|D013272
D001655	D004383|D001660
D046150	D004392
D050336	D004392
D003409	D004392|D007037|D001849
D004405	D004403|D004756
D017098	D004406
D014593	D004420
D007759	D004427
D010031	D004427
D010040	D004427
D012181	D004427
D063371	D004427
D018424	D004427|D002781
D006311	D004427|D012678
D006557	D004457|D003384
D053360	D004476
D053549	D004476|D009260
D004613	D004476|D010009
D008924	D004478
D009198	D004478
D013984	D004478
D058267	D004478
D004505	D004493
D002100	D004614
D004620	D004617
D011655	D004617|D008171
D004619	D004617|D011249
D017700	D004620
D001007	D004644
D013352	D004646
D004675	D004671|D017282|D018177
D004672	D004671|D018177
D004674	D004671|D018177
D014901	D004671|D018177
D004685	D004683
D020241	D004683
D020242	D004683
D004697	D004696|D053821|D001424
D000307	D004700
D006058	D004700
D010279	D004700
D013959	D004700
D001849	D004700|D001847
D010900	D004700|D007027
D004701	D004700|D009371
D003920	D004700|D044882
D000310	D004701|D000307
D013964	D004701|D006258|D013959
D009377	D004701|D009386|D009378
D010051	D004701|D010049|D005833
D010190	D004701|D010182|D004067
D009384	D004701|D010257
D010911	D004701|D010900|D007029
D013736	D004701|D013733|D005834
D007079	D004751|D007077
D004927	D004756
D007710	D004756
