term_id	parent_id
HP_0012093	HP_0000818|HP_0012091
HP_0000777	HP_0000818|HP_0100763
HP_0004904	HP_0000819
HP_0000831	HP_0000819|HP_0000855
HP_0002926	HP_0000820
HP_0011772	HP_0000820
HP_0010465	HP_0000826
HP_0011766	HP_0000828
HP_0011767	HP_0000828
HP_0011771	HP_0000829
HP_0011748	HP_0000830
HP_0000857	HP_0000831
HP_0011733	HP_0000834
HP_0011732	HP_0000834|HP_0031071
HP_0011782	HP_0000836
HP_0000825	HP_0000842
HP_0000867	HP_0000843
HP_0008200	HP_0000843
HP_0005994	HP_0000853
HP_0008255	HP_0000857
HP_0012503	HP_0000864|HP_0012443
HP_0010766	HP_0000924
HP_0011842	HP_0000924
HP_0011843	HP_0000924
HP_0040166	HP_0000924
HP_0040068	HP_0000924|HP_0040064
HP_0003302	HP_0000925
HP_0003304	HP_0000925
HP_0003319	HP_0000925
HP_0003416	HP_0000925
HP_0003468	HP_0000925
HP_0005107	HP_0000925
HP_0010674	HP_0000925
HP_0000240	HP_0000929
HP_0000264	HP_0000929
HP_0002683	HP_0000929
HP_0011815	HP_0000929
HP_0011821	HP_0000929
HP_0011121	HP_0000951
HP_0011122	HP_0000951
HP_0000982	HP_0000962
HP_0007570	HP_0000962
HP_0001051	HP_0000964
HP_0007607	HP_0000968
HP_0001789	HP_0000969|HP_0001197
HP_0002202	HP_0000969|HP_0002103
HP_0007435	HP_0000982
HP_0002219	HP_0000998
HP_0000953	HP_0001000
HP_0001010	HP_0001000
HP_0100579	HP_0001009
HP_0007763	HP_0001009|HP_0008046
HP_0001048	HP_0001028
HP_0012329	HP_0001028
HP_0007486	HP_0001048
HP_0009732	HP_0001067
HP_0011368	HP_0001072
HP_0100324	HP_0001072
HP_0012439	HP_0001080
HP_0012440	HP_0001080
HP_0001132	HP_0001083
HP_0008007	HP_0001087
HP_0000479	HP_0001098
HP_0000587	HP_0001098
HP_0001107	HP_0001098|HP_0007730
HP_0000485	HP_0001120
HP_0000575	HP_0001123
HP_0001149	HP_0001131
HP_0000145	HP_0001153
HP_0008740	HP_0001153
HP_0005696	HP_0001162
HP_0001172	HP_0001167
HP_0004207	HP_0001167
HP_0005918	HP_0001167
HP_0100746	HP_0001167|HP_0004099
HP_0100767	HP_0001194
HP_0001194	HP_0001197
HP_0001560	HP_0001197
HP_0002686	HP_0001197
HP_0009591	HP_0001291
HP_0002438	HP_0001317
HP_0002442	HP_0001328
HP_0010522	HP_0001328
HP_0004373	HP_0001332
HP_0001369	HP_0001367
HP_0001373	HP_0001367
HP_0005262	HP_0001367
HP_0100491	HP_0001367|HP_0002814
HP_0100240	HP_0001367|HP_0011729
HP_0002758	HP_0001369
HP_0003121	HP_0001371
HP_0030311	HP_0001373
