term_id	parent_id
MONDO_0000425	MONDO_0020606
MONDO_0000426	MONDO_0000429
MONDO_0000428	MONDO_0020606
MONDO_0000429	MONDO_0000275
MONDO_0000430	MONDO_0015760|MONDO_0005169
MONDO_0000432	MONDO_0004095
MONDO_0000437	MONDO_0002427|MONDO_0005395|MONDO_0017118
MONDO_0000440	MONDO_0006022
MONDO_0000446	MONDO_0005516
MONDO_0000447	MONDO_0000426|MONDO_0005154
MONDO_0000448	MONDO_0021635|MONDO_0019496|MONDO_0002366
MONDO_0000450	MONDO_0005284
MONDO_0000451	MONDO_0005284
MONDO_0000452	MONDO_0005284
MONDO_0000453	MONDO_0000992
MONDO_0000455	MONDO_0020242
MONDO_0000456	MONDO_0019213|MONDO_0100033|MONDO_0004736|MONDO_0016401
MONDO_0000457	MONDO_0018177
MONDO_0000458	MONDO_0018177
MONDO_0000459	MONDO_0018177
MONDO_0000460	MONDO_0018177
MONDO_0000461	MONDO_0020699|MONDO_0024298
MONDO_0000462	MONDO_0002022
MONDO_0000463	MONDO_0006025|MONDO_0019721
MONDO_0000465	MONDO_0000992|MONDO_0008848
MONDO_0000466	MONDO_0000465|MONDO_0015110
MONDO_0000467	MONDO_0000465|MONDO_0015110
MONDO_0000468	MONDO_0000465|MONDO_0015110
MONDO_0000469	MONDO_0000992|MONDO_0005449
MONDO_0000470	MONDO_0005267
MONDO_0000471	MONDO_0002869
MONDO_0000473	MONDO_0005385
MONDO_0000474	MONDO_0000651|MONDO_0004995
MONDO_0000476	MONDO_0003441
MONDO_0000477	MONDO_0003441
MONDO_0000478	MONDO_0003441
MONDO_0000479	MONDO_0003441
MONDO_0000480	MONDO_0020120|MONDO_0000477
MONDO_0000481	MONDO_0000477
MONDO_0000482	MONDO_0000477
MONDO_0000483	MONDO_0000477
MONDO_0000485	MONDO_0000477|MONDO_0004382
MONDO_0000486	MONDO_0000477
MONDO_0000487	MONDO_0000478
MONDO_0000488	MONDO_0021375|MONDO_0021303
MONDO_0000489	MONDO_0005560
MONDO_0000490	MONDO_0019722
MONDO_0000491	MONDO_0005053|MONDO_0044967
MONDO_0000492	MONDO_0000945
MONDO_0000494	MONDO_0000490
